ad_id,campaign,audience,spend,impressions,clicks,conversions,revenue,CTR,CPC,CPA,ROAS,score
222,C,Broad,212,9717,296,43,1204,0.03046207677266646,0.7162162162162162,4.818181818181818,5.679245283018868,4.889334001293201
223,B,Millennials,264,29699,2160,315,12600,0.07272972153944578,0.12222222222222222,0.8354430379746836,47.72727272727273,35.59098255527428
224,D,Broad,270,9150,99,11,275,0.010819672131147541,2.727272727272727,22.5,1.0185185185185186,1.0375531268973892
225,B,Millennials,284,3125,49,1,23,0.01568,5.795918367346939,142.0,0.08098591549295775,0.5270901408450704
226,B,Broad,380,45247,1110,131,1834,0.02453201317214401,0.34234234234234234,2.878787878787879,4.826315789473684,4.114381447795899
227,A,Broad,195,49513,587,13,455,0.011855472300203987,0.3321976149914821,13.928571428571429,2.3333333333333335,1.9889975023394528
228,B,Millennials,288,17748,402,9,333,0.022650439486139283,0.7164179104477612,28.8,1.15625,1.4888881845841784
229,A,Millennials,125,40577,2061,127,1397,0.05079232077285162,0.0606501698204755,0.9765625,11.176,9.346969623185549
230,A,Millennials,58,5621,222,18,270,0.03949475182351895,0.26126126126126126,3.0526315789473686,4.655172413793103,4.443463244360741
231,B,Gen Z,123,16034,1162,139,2502,0.07247099912685544,0.10585197934595525,0.8785714285714286,20.341463414634145,16.413154364049564
232,D,Interest,491,47391,3185,346,14532,0.06720685362199574,0.15416012558869702,1.414985590778098,29.596741344195518,22.733924549596736
233,D,Gen Z,450,6126,207,16,544,0.03379040156709109,2.1739130434782608,26.470588235294116,1.208888888888889,1.8599342692349548
234,D,Gen Z,302,6122,172,9,198,0.028095393662201894,1.755813953488372,30.2,0.6556291390728477,1.30180220721705
235,D,Broad,279,19030,696,104,1872,0.036573830793483975,0.40086206896551724,2.657142857142857,6.709677419354839,5.793989117352906
236,D,Millennials,56,18302,939,70,1540,0.05130586821112447,0.059637912673056445,0.7887323943661971,27.5,20.789176046333733
237,B,Interest,223,20181,580,45,1800,0.02873990386997671,0.38448275862068965,4.8478260869565215,8.071748878923767,6.512421331345937
238,B,Broad,190,39638,2128,87,1740,0.05368585700590343,0.08928571428571429,2.159090909090909,9.157894736842104,8.021102025966576
239,C,Gen Z,217,2531,97,11,143,0.03832477281706835,2.2371134020618557,18.083333333333332,0.6589861751152074,1.6110335070926958
240,D,Millennials,219,41940,2040,224,9632,0.04864091559370529,0.10735294117647058,0.9733333333333334,43.981735159817354,32.246442079683305
241,B,Broad,442,41441,1679,81,3807,0.04051543157742332,0.26325193567599764,5.390243902439025,8.613122171945701,7.244648467684689
242,C,Millennials,483,24333,744,22,286,0.03057576131179879,0.6491935483870968,21.0,0.5921325051759835,1.3317655929771521
243,D,Broad,332,40650,3105,336,15792,0.07638376383763838,0.10692431561996779,0.9851632047477745,47.566265060240966,35.587898457297825
244,A,Millennials,171,35674,2263,237,6636,0.0634355553063856,0.07556341140079541,0.7184873949579832,38.80701754385965,29.067978939893322
245,C,Gen Z,243,36854,730,40,600,0.01980789059532208,0.33287671232876714,5.926829268292683,2.4691358024691357,2.3226317795880576
246,B,Interest,54,47271,3346,480,20640,0.0707833555456834,0.016138673042438732,0.11226611226611227,382.22222222222223,269.67905622192603
247,A,Gen Z,78,9152,403,15,405,0.04403409090909091,0.1935483870967742,4.875,5.1923076923076925,4.955638111888112
248,A,Interest,214,39518,2869,218,4796,0.0725998279265145,0.07459044963401883,0.9771689497716894,22.411214953271028,17.865845305085152
249,A,Millennials,471,46540,3071,438,14016,0.06598624838848302,0.1533702377075871,1.072892938496583,29.75796178343949,22.810160700062134
250,C,Broad,388,11267,448,33,924,0.0397621372148753,0.8660714285714286,11.411764705882353,2.381443298969072,2.8598744257246094
251,B,Gen Z,185,26289,304,31,620,0.011563771919814371,0.6085526315789473,5.78125,3.3513513513513513,2.692859103540377
252,A,Interest,414,2062,59,4,40,0.028612997090203686,7.016949152542373,82.8,0.0966183574879227,0.9260227629476564
253,D,Gen Z,370,30926,1481,82,2706,0.04788850805147772,0.24983119513841998,4.457831325301205,7.313513513513514,6.556114701003791
254,A,Interest,391,7229,392,57,912,0.054226034029602986,0.9974489795918368,6.741379310344827,2.3324808184143224,3.2595175937781153
255,A,Gen Z,194,48915,1372,100,3400,0.028048655831544516,0.141399416909621,1.9207920792079207,17.52577319587629,13.109500912059739
256,C,Interest,376,5632,111,15,450,0.01970880681818182,3.3873873873873874,23.5,1.196808510638298,1.4290301619922632
257,C,Interest,266,40056,2741,136,3264,0.06842919912123027,0.09704487413352791,1.9416058394160585,12.270676691729323,10.642349657847433
258,B,Millennials,350,4596,362,17,170,0.07876414273281114,0.9668508287292817,19.444444444444443,0.4857142857142857,2.702924281984334
259,D,Interest,181,45243,2117,50,1050,0.046791768892425346,0.08549834671705243,3.549019607843137,5.801104972375691,5.464526547435744
260,C,Millennials,341,7168,157,16,256,0.021902901785714284,2.171974522292994,20.058823529411764,0.750733137829912,1.182600250052367
261,A,Interest,119,43563,1266,85,2040,0.029061359410508917,0.09399684044233807,1.3837209302325582,17.142857142857142,12.871840782315266
262,B,Broad,301,8561,96,12,360,0.011213643265973601,3.1354166666666665,23.153846153846153,1.196013289036545,1.1736186003047895
263,A,Broad,464,9258,685,55,1540,0.0739900626485202,0.6773722627737226,8.285714285714286,3.3189655172413794,4.542977741524571
264,A,Broad,324,17616,321,46,1748,0.018222070844686647,1.0093457943925233,6.8936170212765955,5.395061728395062,4.323205335217143
265,C,Interest,494,27734,1396,61,2074,0.050335328477680824,0.3538681948424069,7.967741935483871,4.198380566801619,4.448926251091558
266,B,Millennials,413,7371,215,28,1176,0.029168362501695834,1.9209302325581394,14.241379310344827,2.847457627118644,2.8682712140339257
267,D,Millennials,231,27069,1320,159,6519,0.04876426909010307,0.175,1.44375,28.22077922077922,21.217473527248547
268,D,Interest,216,15369,854,102,4488,0.05556639989589433,0.2529274004683841,2.0970873786407767,20.77777777777778,16.211436441321275
269,C,Broad,140,13910,947,122,5734,0.06808051761322789,0.14783526927138332,1.1382113821138211,40.957142857142856,30.712415528396836
270,C,Broad,251,8943,218,25,875,0.02437660740243766,1.151376146788991,9.653846153846153,3.4860557768924303,3.171537265897831
271,B,Millennials,395,13199,142,14,280,0.010758390787180846,2.7816901408450705,26.333333333333332,0.7088607594936709,0.818954255260995
272,D,Broad,68,16728,327,12,528,0.0195480631276901,0.20795107033639143,5.230769230769231,7.764705882352941,6.021736011477761
273,D,Gen Z,88,24275,1772,42,714,0.07299691040164778,0.04966139954853273,2.046511627906977,8.113636363636363,7.869452766594887
274,D,Millennials,175,7738,550,76,1748,0.0710777978805893,0.3181818181818182,2.272727272727273,9.98857142857143,9.124333936417678
275,A,Broad,222,16913,876,87,1653,0.05179447762076509,0.2534246575342466,2.522727272727273,7.445945945945946,6.765996490785114
276,D,Millennials,190,36240,1885,232,2552,0.05201434878587197,0.10079575596816977,0.8154506437768241,13.43157894736842,10.962535726734053
277,A,Gen Z,291,20123,1138,93,1674,0.05655220394573374,0.2557117750439367,3.095744680851064,5.752577319587629,5.7233702420833525
278,B,Millennials,269,49447,1101,38,456,0.02226626488967986,0.24432334241598547,6.897435897435898,1.695167286245353,1.854605047062143
279,A,Millennials,175,35529,2629,95,2850,0.07399589068085226,0.06656523392925066,1.8229166666666667,16.285714285714285,13.619876720425566
280,B,Millennials,107,11167,439,47,1645,0.03931225933554222,0.2437357630979499,2.2291666666666665,15.373831775700934,11.94105002305692
281,D,Millennials,197,11554,425,32,544,0.03678379781893716,0.46352941176470586,5.96969696969697,2.761421319796954,3.0365088584259827
282,D,Gen Z,366,18260,845,38,418,0.04627601314348302,0.4331360946745562,9.384615384615385,1.1420765027322404,2.1877339462170586
283,B,Interest,432,48045,638,53,795,0.013279217400353835,0.677115987460815,8.0,1.8402777777777777,1.6865709664550592
284,C,Millennials,410,4812,104,2,74,0.021612635078969242,3.9423076923076925,136.66666666666666,0.18048780487804877,0.7747205157837115
285,B,Millennials,472,29024,1789,171,6498,0.06163864388092613,0.2638345444382337,2.744186046511628,13.766949152542374,11.486023723207445
286,C,Broad,50,28285,446,24,840,0.01576807495138766,0.11210762331838565,2.0,16.8,12.23304224854163
287,A,Millennials,436,27900,1456,180,6120,0.052186379928315416,0.29945054945054944,2.408839779005525,14.036697247706423,11.391279471243958
288,A,Broad,397,2605,70,4,84,0.026871401151631478,5.671428571428572,79.4,0.21158690176322417,0.9542528657832012
289,A,Interest,239,6622,246,19,266,0.037148897614013895,0.9715447154471545,11.95,1.112970711297071,1.8935464263283666
290,D,Gen Z,240,7767,234,5,215,0.030127462340672075,1.0256410256410255,40.0,0.8958333333333334,1.5309072035534954
291,A,Gen Z,418,28139,981,28,1288,0.034862646149472265,0.4260958205912334,14.413793103448276,3.0813397129186604,3.2028171835272303
292,C,Interest,458,12613,760,53,1272,0.06025529215888369,0.6026315789473684,8.481481481481481,2.777292576419214,3.7517635682599604
293,A,Gen Z,361,11589,356,29,1305,0.03071878505479334,1.0140449438202248,12.033333333333333,3.6149584487534625,3.4520344657712236
294,B,Interest,466,14918,740,72,1728,0.049604504625284894,0.6297297297297297,6.383561643835616,3.708154506437768,4.083843293264984
295,B,Interest,471,21119,914,52,1664,0.0432785643259624,0.5153172866520788,8.88679245283019,3.5329087048832273,3.771393023197131
296,D,Interest,166,28446,1605,177,2655,0.05642269563383252,0.10342679127725857,0.9325842696629213,15.993975903614459,12.888464001545096
297,B,Gen Z,183,14046,1061,139,4170,0.0755375195785277,0.17247879359095195,1.3071428571428572,22.78688524590164,18.216945259486977
298,C,Broad,107,25818,1582,192,6144,0.06127507940196762,0.06763590391908976,0.5544041450777202,57.42056074766355,42.03264490542351
299,A,Interest,93,36358,910,22,550,0.02502887947631883,0.1021978021978022,4.043478260869565,5.913978494623656,4.890651330526124
300,D,Millennials,222,5324,64,5,120,0.012021036814425245,3.46875,37.0,0.5405405405405406,0.7390094828111358
